,HR,p-value
0,2.9119280448923344,0.0035920537140161175
1,2.441794657088914,0.014614456616552234
2,0.35017833184334535,0.7262048672205779
3,3.2944932923983217,0.0009859929785367468
4,2.1568079290770408,0.031020633063632837
5,2.317703407334736,0.020465445723543304
6,3.6025770621994098,0.0003150779496333295
7,2.1536900310681615,0.031264488452109065
8,1.0723295601940874,0.28357203410263887
9,2.2570559211949788,0.024004580707651685
10,2.765974953369144,0.005675289357406194
11,3.429582722981297,0.0006045101295592025
12,3.0798050738298572,0.002071361123409439
13,3.287031583314279,0.0010124947745569644
14,1.3378724048593469,0.18093803404921044
15,2.7237513824706623,0.006454507425727016
16,3.7166797411637447,0.0002018580511677184
17,3.085362148378106,0.002033044424040581
18,3.184057323814541,0.0014522624978815294
19,1.3154696541812367,0.18835210948869988
20,3.269648644190938,0.0010768114483154143
21,2.7239443548474873,0.006450737398946888
22,3.230938254169238,0.0012338459081271181
23,1.3275764702579405,0.18431806200612466
24,2.3138062188137547,0.020678354099044314
25,2.3902795454551944,0.016835553015932356
26,-0.33162660084330925,0.7401712306701843
27,2.3814709518467283,0.01724365068754083
28,2.9904281481361075,0.0027858666190263043
29,3.0431652707154337,0.0023410372274431743
30,3.0183695584284482,0.002541387819566131
31,1.1136481522115314,0.26543016029595023
32,3.829292823934848,0.00012851201972672116
33,1.3314777486097626,0.18303186185945441
34,2.64540700685568,0.0081592710474955
35,3.603230797418703,0.000314286229326122
36,3.2847411834842846,0.001020760915823799
37,2.2058211020072584,0.027396528179215448
38,2.7081607908087935,0.006765723488014689
39,2.4772093200402066,0.013241421914293785
40,1.707879912559653,0.08765862715431269
41,0.6312472910894962,0.5278788448915464
42,1.5355087719289588,0.12465890404646479
43,3.363533207623133,0.0007695157783380757
44,0.8051797470731692,0.4207159619084224
45,1.0636729066422157,0.28747690214659843
46,0.5409010549665688,0.5885757837226031
47,-0.6603276082866778,0.5090436167914643
48,0.46765441631235366,0.6400317438815009
49,1.94802425408673,0.05141206109952575
50,2.8717304428651804,0.004082310200529392
51,-0.3913185732020212,0.695561771835288
52,0.7545201315295559,0.4505369617239392
53,-0.13280434622578519,0.8943481170185487
54,-0.15952940317111236,0.8732517945639683
55,2.1221964329378755,0.03382124597881298
56,1.6198944157412782,0.10525495962995278
57,-0.7541822489396349,0.45073979498232175
58,-2.1377807431159277,0.0325345426401756
59,-1.1649605855144796,0.24403494752315413
60,-1.7440581697975719,0.08114894711782963
61,-2.308298865146454,0.020982519524509295
62,-1.723728796835543,0.0847568138866556
63,-1.5533469413427239,0.12034027145893197
64,-0.6603232330591412,0.5090464238926478
65,-1.5483433320853808,0.12153965690530845
66,-0.1870675268935272,0.8516076884675657
67,-1.6464926540116702,0.09966237126159383
68,-3.605247845865836,0.00031185516126229897
69,-0.9780509606568171,0.3280491202626957
70,0.6655838017587442,0.5056771628112293
71,1.9215867663720994,0.05465777507931571
72,0.7418540391812194,0.4581757751199257
73,0.6280682474015562,0.5299592327870026
74,1.147094982165024,0.25134236749273037
75,1.565252046656686,0.11752382218025506
76,2.897998495884235,0.003755523908328852
77,-0.031632750337563326,0.9747649254592934
78,-1.4449966465141548,0.14845882758927678
79,0.23975843714838221,0.810517529580886
80,0.27364009354500374,0.7843612193520664
81,-0.626446690056814,0.5310219931361018
82,1.9296611164258186,0.05364884080593214
83,-0.8977670953306334,0.36930973049692095
84,-0.7780561640960132,0.4365359036400632
85,2.8797914104119373,0.003979383535131227
86,-0.9873335710622968,0.323479138197697
87,-0.7992569655044827,0.4241414267370678
88,1.453778989368648,0.14600759039748684
89,1.8084637303705031,0.07053435682690729
90,-0.5071430982474856,0.6120544168533937
91,-0.16676607005300745,0.8675541169460468
92,-0.05277867749081356,0.9579082507146248
93,0.5510386162187904,0.5816072030339668
94,0.9128382567541558,0.36132761440803873
95,1.8824138104201762,0.05977985224300598
96,-0.5683252137911625,0.5698141613707732
97,1.727400861387785,0.08409569604628439
98,-1.0963274473601112,0.27293550196096694
99,1.4988430523317786,0.13391435282623845
100,-1.070313254438232,0.28447833029503977
101,-0.027874621690442622,0.9777621495336386
102,0.47153226021738204,0.6372606877792593
103,1.0191441211732029,0.308134550361276
104,2.3666112224869944,0.017951779392766515
105,1.688426396221719,0.0913294069725428
106,0.23841920863971336,0.8115559705836195
107,-0.0032692764216111798,0.9973914994648826
108,1.8272194440820162,0.06766678148482275
109,-0.9211687951708676,0.3569623072992628
110,0.6301895823003312,0.528570554394518
111,0.702707182376803,0.4822382507264903
112,-0.7757246957341977,0.43791155516444646
113,0.3640732241784312,0.7158033307488723
114,-0.09369527058855766,0.9253512272750067
115,1.92339013202982,0.05443107268890678
116,-1.0440741232917232,0.2964510969572206
117,0.6860770900957648,0.4926644969584114
118,-2.399962688928342,0.01639674305186515
119,0.9885123225476433,0.3229018025174128
120,-1.6806647834639425,0.09282804464973916
121,-0.6865252534407068,0.49238194519448186
122,-0.30666351293879407,0.7590995048711789
123,-1.4758658478098623,0.1399799093576568
124,2.203739939489127,0.027542638607120973
125,0.03280366799342259,0.9738311531527111
126,-0.7639264247826263,0.4449110891911078
127,0.08687480479088532,0.9307710266504293
128,-2.4828371493200474,0.013034065959296771
129,-0.9093347946609311,0.363173429346201
130,-1.5517474668591398,0.12072266022133933
131,2.4349766689906795,0.014892749921909611
132,-0.25897474706539275,0.7956547248856906
133,1.8101973355047891,0.07026519067467497
134,-0.8089987047270968,0.4185158913185618
135,1.180784395173578,0.23768838473541432
136,-0.4837069585661353,0.6285938540380507
137,2.4269211506988735,0.015227564961311599
138,1.6887075499656452,0.09127548807106146
139,-0.15092045003465465,0.8800384684642362
140,2.2261043335280757,0.02600719374697301
141,0.7361906035040101,0.4616147098889506
142,2.37105745507161,0.017737273590141073
143,1.5439913157981573,0.122590436437155
144,-2.640282945292902,0.00828368360108112
145,0.07684264275534909,0.9387487269925364
146,0.41405781940153136,0.6788317629885194
147,0.7201828562507876,0.47141241791550215
148,-1.8668178576024477,0.06192702785725651
149,-1.5724514319105622,0.11584589442297337
150,-0.6970966025340218,0.4857423402500235
151,1.095117459126781,0.27346518072984827
152,0.19602261983432825,0.8445924613775477
153,-0.8171944389429706,0.41381732002365357
154,-1.9421618486710204,0.05211751005944905
155,2.544479325414686,0.010944079023144428
156,1.8714582349957185,0.061281593609035984
157,-0.3064988171778002,0.7592248802841368
158,-0.72031769915716,0.47132940976016113
159,-0.8486865377875862,0.39605573911267156
160,-0.8197563554036149,0.4123550161830445
161,-2.973322301147577,0.0029459493170477568
162,0.9024138429831081,0.3668370702464724
163,-0.6534812191417467,0.5134460932491288
164,1.6417918647216778,0.10063314559864676
165,2.4698111425806277,0.013518440014318353
166,0.867996367771949,0.3853963210718435
167,0.21295818694435995,0.8313595765384307
168,2.641873149526239,0.008244892906546253
169,2.133306860638946,0.032899561792975596
170,2.399210511232042,0.01643046582696844
171,0.3166700956129305,0.7514939420791109
172,3.8719050498623098,0.00010798802110809453
173,0.3692743189168038,0.7119232654836484
174,2.398542737606137,0.01646045551045777
175,1.2293775543348493,0.2189302818348441
176,1.1862980392436455,0.235504620701691
177,2.6587101621346614,0.007844041122333298
178,1.0382930197114841,0.299133657446688
